#Step_num time omega delta |10><10| |r0><r0| |d0><d0|
1880 0.442182 0.626025 0.092779 0.092779 0.092779 0.092779
1881 0.442402 0.627076 0.092518 0.092518 0.092518 0.092518
1882 0.442622 0.628097 0.092265 0.092265 0.092265 0.092265
1883 0.442842 0.629088 0.092021 0.092021 0.092021 0.092021
1884 0.443062 0.630050 0.091784 0.091784 0.091784 0.091784
1885 0.443282 0.630981 0.091556 0.091556 0.091556 0.091556
1886 0.443502 0.631882 0.091335 0.091335 0.091335 0.091335
1887 0.443722 0.632752 0.091123 0.091123 0.091123 0.091123
1888 0.443942 0.633592 0.090918 0.090918 0.090918 0.090918
1889 0.444162 0.634402 0.090720 0.090720 0.090720 0.090720
1890 0.444382 0.635182 0.090530 0.090530 0.090530 0.090530
1891 0.444601 0.635933 0.090346 0.090346 0.090346 0.090346
1892 0.444821 0.636654 0.090169 0.090169 0.090169 0.090169
1893 0.445041 0.637347 0.089998 0.089998 0.089998 0.089998
1894 0.445261 0.638011 0.089834 0.089834 0.089834 0.089834
1895 0.445480 0.638647 0.089676 0.089676 0.089676 0.089676
1896 0.445700 0.639255 0.089525 0.089525 0.089525 0.089525
1897 0.445920 0.639837 0.089380 0.089380 0.089380 0.089380
1898 0.446139 0.640391 0.089241 0.089241 0.089241 0.089241
1899 0.446359 0.640920 0.089109 0.089109 0.089109 0.089109
1900 0.446578 0.641424 0.088984 0.088984 0.088984 0.088984
1901 0.446798 0.641903 0.088866 0.088866 0.088866 0.088866
1902 0.447017 0.642358 0.088754 0.088754 0.088754 0.088754
1903 0.447237 0.642791 0.088648 0.088648 0.088648 0.088648
1904 0.447456 0.643202 0.088548 0.088548 0.088548 0.088548
1905 0.447676 0.643593 0.088454 0.088454 0.088454 0.088454
1906 0.447895 0.643964 0.088365 0.088365 0.088365 0.088365
1907 0.448114 0.644317 0.088281 0.088281 0.088281 0.088281
1908 0.448334 0.644652 0.088202 0.088202 0.088202 0.088202
1909 0.448553 0.644972 0.088125 0.088125 0.088125 0.088125
1910 0.448772 0.645278 0.088052 0.088052 0.088052 0.088052
1911 0.448991 0.645570 0.087982 0.087982 0.087982 0.087982
1912 0.449210 0.645850 0.087914 0.087914 0.087914 0.087914
1913 0.449430 0.646120 0.087848 0.087848 0.087848 0.087848
1914 0.449649 0.646381 0.087783 0.087783 0.087783 0.087783
1915 0.449868 0.646633 0.087720 0.087720 0.087720 0.087720
1916 0.450087 0.646880 0.087658 0.087658 0.087658 0.087658
1917 0.450306 0.647120 0.087598 0.087598 0.087598 0.087598
1918 0.450525 0.647357 0.087539 0.087539 0.087539 0.087539
1919 0.450744 0.647591 0.087481 0.087481 0.087481 0.087481
1920 0.450963 0.647823 0.087423 0.087423 0.087423 0.087423
1921 0.451182 0.648055 0.087367 0.087367 0.087367 0.087367
1922 0.451401 0.648288 0.087310 0.087310 0.087310 0.087310
1923 0.451620 0.648525 0.087254 0.087254 0.087254 0.087254
1924 0.451838 0.648765 0.087197 0.087197 0.087197 0.087197
1925 0.452057 0.649010 0.087140 0.087140 0.087140 0.087140
1926 0.452276 0.649263 0.087080 0.087080 0.087080 0.087080
1927 0.452495 0.649523 0.087019 0.087019 0.087019 0.087019
1928 0.452713 0.649794 0.086956 0.086956 0.086956 0.086956
1929 0.452932 0.650076 0.086889 0.086889 0.086889 0.086889
1930 0.453151 0.650370 0.086818 0.086818 0.086818 0.086818
1931 0.453369 0.650677 0.086744 0.086744 0.086744 0.086744
1932 0.453588 0.651000 0.086665 0.086665 0.086665 0.086665
1933 0.453807 0.651339 0.086581 0.086581 0.086581 0.086581
1934 0.454025 0.651695 0.086493 0.086493 0.086493 0.086493
1935 0.454244 0.652069 0.086400 0.086400 0.086400 0.086400
1936 0.454462 0.652462 0.086302 0.086302 0.086302 0.086302
1937 0.454681 0.652876 0.086199 0.086199 0.086199 0.086199
1938 0.454899 0.653310 0.086092 0.086092 0.086092 0.086092
1939 0.455117 0.653766 0.085979 0.085979 0.085979 0.085979
1940 0.455336 0.654245 0.085861 0.085861 0.085861 0.085861
1941 0.455554 0.654748 0.085738 0.085738 0.085738 0.085738
1942 0.455773 0.655275 0.085609 0.085609 0.085609 0.085609
1943 0.455991 0.655826 0.085475 0.085475 0.085475 0.085475
1944 0.456209 0.656404 0.085335 0.085335 0.085335 0.085335
1945 0.456427 0.657008 0.085189 0.085189 0.085189 0.085189
1946 0.456646 0.657639 0.085036 0.085036 0.085036 0.085036
1947 0.456864 0.658297 0.084876 0.084876 0.084876 0.084876
1948 0.457082 0.658984 0.084709 0.084709 0.084709 0.084709
1949 0.457300 0.659700 0.084534 0.084534 0.084534 0.084534
1950 0.457518 0.660445 0.084352 0.084352 0.084352 0.084352
1951 0.457736 0.661219 0.084161 0.084161 0.084161 0.084161
1952 0.457954 0.662022 0.083963 0.083963 0.083963 0.083963
1953 0.458172 0.662856 0.083756 0.083756 0.083756 0.083756
1954 0.458391 0.663719 0.083542 0.083542 0.083542 0.083542
1955 0.458609 0.664612 0.083321 0.083321 0.083321 0.083321
1956 0.458826 0.665535 0.083092 0.083092 0.083092 0.083092
1957 0.459044 0.666487 0.082855 0.082855 0.082855 0.082855
1958 0.459262 0.667469 0.082612 0.082612 0.082612 0.082612
1959 0.459480 0.668480 0.082362 0.082362 0.082362 0.082362
1960 0.459698 0.669520 0.082106 0.082106 0.082106 0.082106
1961 0.459916 0.670588 0.081842 0.081842 0.081842 0.081842
1962 0.460134 0.671685 0.081573 0.081573 0.081573 0.081573
1963 0.460352 0.672810 0.081297 0.081297 0.081297 0.081297
1964 0.460569 0.673962 0.081014 0.081014 0.081014 0.081014
1965 0.460787 0.675142 0.080725 0.080725 0.080725 0.080725
1966 0.461005 0.676348 0.080429 0.080429 0.080429 0.080429
1967 0.461223 0.677581 0.080127 0.080127 0.080127 0.080127
1968 0.461440 0.678839 0.079817 0.079817 0.079817 0.079817
1969 0.461658 0.680123 0.079501 0.079501 0.079501 0.079501
1970 0.461876 0.681431 0.079178 0.079178 0.079178 0.079178
1971 0.462093 0.682763 0.078849 0.078849 0.078849 0.078849
1972 0.462311 0.684118 0.078513 0.078513 0.078513 0.078513
1973 0.462528 0.685495 0.078172 0.078172 0.078172 0.078172
1974 0.462746 0.686893 0.077825 0.077825 0.077825 0.077825
1975 0.462963 0.688312 0.077472 0.077472 0.077472 0.077472
1976 0.463181 0.689750 0.077116 0.077116 0.077116 0.077116
1977 0.463398 0.691206 0.076754 0.076754 0.076754 0.076754
1978 0.463616 0.692680 0.076389 0.076389 0.076389 0.076389
1979 0.463833 0.694170 0.076021 0.076021 0.076021 0.076021
1980 0.464050 0.695675 0.075649 0.075649 0.075649 0.075649
1981 0.464268 0.697195 0.075274 0.075274 0.075274 0.075274
1982 0.464485 0.698729 0.074896 0.074896 0.074896 0.074896
1983 0.464703 0.700275 0.074515 0.074515 0.074515 0.074515
1984 0.464920 0.701833 0.074132 0.074132 0.074132 0.074132
1985 0.465137 0.703401 0.073745 0.073745 0.073745 0.073745
1986 0.465354 0.704979 0.073357 0.073357 0.073357 0.073357
1987 0.465572 0.706566 0.072966 0.072966 0.072966 0.072966
1988 0.465789 0.708160 0.072572 0.072572 0.072572 0.072572
1989 0.466006 0.709761 0.072176 0.072176 0.072176 0.072176
1990 0.466223 0.711368 0.071779 0.071779 0.071779 0.071779
1991 0.466440 0.712979 0.071379 0.071379 0.071379 0.071379
1992 0.466657 0.714594 0.070979 0.070979 0.070979 0.070979
1993 0.466875 0.716211 0.070577 0.070577 0.070577 0.070577
1994 0.467092 0.717830 0.070175 0.070175 0.070175 0.070175
1995 0.467309 0.719450 0.069773 0.069773 0.069773 0.069773
1996 0.467526 0.721068 0.069371 0.069371 0.069371 0.069371
1997 0.467743 0.722685 0.068970 0.068970 0.068970 0.068970
1998 0.467960 0.724300 0.068571 0.068571 0.068571 0.068571
1999 0.468177 0.725911 0.068172 0.068172 0.068172 0.068172
2000 0.468394 0.727518 0.067775 0.067775 0.067775 0.067775
2001 0.468611 0.729119 0.067380 0.067380 0.067380 0.067380
2002 0.468828 0.730715 0.066986 0.066986 0.066986 0.066986
2003 0.469045 0.732303 0.066594 0.066594 0.066594 0.066594
2004 0.469261 0.733885 0.066204 0.066204 0.066204 0.066204
2005 0.469478 0.735458 0.065816 0.065816 0.065816 0.065816
2006 0.469695 0.737023 0.065430 0.065430 0.065430 0.065430
2007 0.469912 0.738578 0.065046 0.065046 0.065046 0.065046
2008 0.470129 0.740123 0.064664 0.064664 0.064664 0.064664
2009 0.470345 0.741658 0.064284 0.064284 0.064284 0.064284
2010 0.470562 0.743181 0.063907 0.063907 0.063907 0.063907
2011 0.470779 0.744693 0.063531 0.063531 0.063531 0.063531
2012 0.470996 0.746192 0.063159 0.063159 0.063159 0.063159
2013 0.471212 0.747678 0.062790 0.062790 0.062790 0.062790
2014 0.471429 0.749151 0.062424 0.062424 0.062424 0.062424
2015 0.471646 0.750611 0.062062 0.062062 0.062062 0.062062
2016 0.471862 0.752056 0.061703 0.061703 0.061703 0.061703
2017 0.472079 0.753486 0.061348 0.061348 0.061348 0.061348
2018 0.472296 0.754902 0.060998 0.060998 0.060998 0.060998
2019 0.472512 0.756302 0.060652 0.060652 0.060652 0.060652
2020 0.472729 0.757687 0.060310 0.060310 0.060310 0.060310
2021 0.472945 0.759057 0.059972 0.059972 0.059972 0.059972
2022 0.473162 0.760411 0.059638 0.059638 0.059638 0.059638
2023 0.473378 0.761750 0.059308 0.059308 0.059308 0.059308
2024 0.473595 0.763073 0.058981 0.058981 0.058981 0.058981
2025 0.473811 0.764381 0.058659 0.058659 0.058659 0.058659
2026 0.474028 0.765673 0.058340 0.058340 0.058340 0.058340
2027 0.474244 0.766950 0.058024 0.058024 0.058024 0.058024
2028 0.474461 0.768211 0.057712 0.057712 0.057712 0.057712
2029 0.474677 0.769458 0.057403 0.057403 0.057403 0.057403
2030 0.474893 0.770689 0.057097 0.057097 0.057097 0.057097
2031 0.475110 0.771906 0.056795 0.056795 0.056795 0.056795
2032 0.475326 0.773107 0.056496 0.056496 0.056496 0.056496
2033 0.475542 0.774294 0.056201 0.056201 0.056201 0.056201
2034 0.475759 0.775467 0.055910 0.055910 0.055910 0.055910
2035 0.475975 0.776626 0.055622 0.055622 0.055622 0.055622
2036 0.476191 0.777771 0.055339 0.055339 0.055339 0.055339
2037 0.476407 0.778902 0.055058 0.055058 0.055058 0.055058
2038 0.476624 0.780020 0.054782 0.054782 0.054782 0.054782
2039 0.476840 0.781126 0.054509 0.054509 0.054509 0.054509
2040 0.477056 0.782220 0.054239 0.054239 0.054239 0.054239
2041 0.477272 0.783301 0.053972 0.053972 0.053972 0.053972
2042 0.477488 0.784372 0.053708 0.053708 0.053708 0.053708
2043 0.477705 0.785432 0.053447 0.053447 0.053447 0.053447
2044 0.477921 0.786482 0.053188 0.053188 0.053188 0.053188
2045 0.478137 0.787522 0.052931 0.052931 0.052931 0.052931
2046 0.478353 0.788554 0.052676 0.052676 0.052676 0.052676
2047 0.478569 0.789577 0.052423 0.052423 0.052423 0.052423
2048 0.478785 0.790592 0.052172 0.052172 0.052172 0.052172
2049 0.479001 0.791600 0.051921 0.051921 0.051921 0.051921
2050 0.479217 0.792601 0.051673 0.051673 0.051673 0.051673
2051 0.479433 0.793596 0.051425 0.051425 0.051425 0.051425
2052 0.479649 0.794585 0.051179 0.051179 0.051179 0.051179
2053 0.479865 0.795570 0.050935 0.050935 0.050935 0.050935
2054 0.480081 0.796549 0.050691 0.050691 0.050691 0.050691
2055 0.480297 0.797525 0.050449 0.050449 0.050449 0.050449
2056 0.480513 0.798498 0.050208 0.050208 0.050208 0.050208
2057 0.480729 0.799468 0.049968 0.049968 0.049968 0.049968
2058 0.480945 0.800435 0.049729 0.049729 0.049729 0.049729
2059 0.481161 0.801401 0.049491 0.049491 0.049491 0.049491
2060 0.481377 0.802367 0.049253 0.049253 0.049253 0.049253
2061 0.481593 0.803332 0.049015 0.049015 0.049015 0.049015
2062 0.481808 0.804298 0.048776 0.048776 0.048776 0.048776
2063 0.482024 0.805264 0.048538 0.048538 0.048538 0.048538
2064 0.482240 0.806233 0.048298 0.048298 0.048298 0.048298
2065 0.482456 0.807204 0.048058 0.048058 0.048058 0.048058
2066 0.482672 0.808178 0.047817 0.047817 0.047817 0.047817
2067 0.482887 0.809155 0.047575 0.047575 0.047575 0.047575
2068 0.483103 0.810136 0.047331 0.047331 0.047331 0.047331
2069 0.483319 0.811122 0.047086 0.047086 0.047086 0.047086
2070 0.483535 0.812112 0.046839 0.046839 0.046839 0.046839
2071 0.483750 0.813109 0.046592 0.046592 0.046592 0.046592
2072 0.483966 0.814111 0.046342 0.046342 0.046342 0.046342
2073 0.484182 0.815119 0.046092 0.046092 0.046092 0.046092
2074 0.484397 0.816134 0.045839 0.045839 0.045839 0.045839
2075 0.484613 0.817157 0.045586 0.045586 0.045586 0.045586
2076 0.484829 0.818187 0.045330 0.045330 0.045330 0.045330
2077 0.485044 0.819225 0.045073 0.045073 0.045073 0.045073
2078 0.485260 0.820271 0.044814 0.044814 0.044814 0.044814
2079 0.485475 0.821327 0.044553 0.044553 0.044553 0.044553
2080 0.485691 0.822391 0.044289 0.044289 0.044289 0.044289
2081 0.485907 0.823466 0.044024 0.044024 0.044024 0.044024
2082 0.486122 0.824550 0.043755 0.043755 0.043755 0.043755
2083 0.486338 0.825645 0.043484 0.043484 0.043484 0.043484
2084 0.486553 0.826750 0.043210 0.043210 0.043210 0.043210
2085 0.486769 0.827866 0.042933 0.042933 0.042933 0.042933
2086 0.486984 0.828993 0.042653 0.042653 0.042653 0.042653
2087 0.487200 0.830131 0.042370 0.042370 0.042370 0.042370
2088 0.487415 0.831281 0.042084 0.042084 0.042084 0.042084
2089 0.487631 0.832442 0.041795 0.041795 0.041795 0.041795
2090 0.487846 0.833615 0.041503 0.041503 0.041503 0.041503
2091 0.488062 0.834799 0.041207 0.041207 0.041207 0.041207
2092 0.488277 0.835996 0.040909 0.040909 0.040909 0.040909
2093 0.488492 0.837204 0.040609 0.040609 0.040609 0.040609
2094 0.488708 0.838425 0.040305 0.040305 0.040305 0.040305
2095 0.488923 0.839657 0.039999 0.039999 0.039999 0.039999
2096 0.489138 0.840901 0.039690 0.039690 0.039690 0.039690
2097 0.489354 0.842158 0.039378 0.039378 0.039378 0.039378
2098 0.489569 0.843426 0.039063 0.039063 0.039063 0.039063
2099 0.489784 0.844706 0.038745 0.038745 0.038745 0.038745
2100 0.490000 0.845998 0.038425 0.038425 0.038425 0.038425
2101 0.490215 0.847303 0.038101 0.038101 0.038101 0.038101
2102 0.490430 0.848618 0.037774 0.037774 0.037774 0.037774
2103 0.490646 0.849946 0.037444 0.037444 0.037444 0.037444
2104 0.490861 0.851285 0.037111 0.037111 0.037111 0.037111
2105 0.491076 0.852635 0.036775 0.036775 0.036775 0.036775
2106 0.491291 0.853997 0.036436 0.036436 0.036436 0.036436
2107 0.491506 0.855370 0.036094 0.036094 0.036094 0.036094
2108 0.491722 0.856753 0.035749 0.035749 0.035749 0.035749
2109 0.491937 0.858147 0.035402 0.035402 0.035402 0.035402
2110 0.492152 0.859551 0.035051 0.035051 0.035051 0.035051
2111 0.492367 0.860965 0.034699 0.034699 0.034699 0.034699
2112 0.492582 0.862388 0.034344 0.034344 0.034344 0.034344
2113 0.492797 0.863821 0.033987 0.033987 0.033987 0.033987
2114 0.493013 0.865263 0.033628 0.033628 0.033628 0.033628
2115 0.493228 0.866713 0.033267 0.033267 0.033267 0.033267
2116 0.493443 0.868172 0.032904 0.032904 0.032904 0.032904
2117 0.493658 0.869639 0.032539 0.032539 0.032539 0.032539
2118 0.493873 0.871114 0.032172 0.032172 0.032172 0.032172
2119 0.494088 0.872595 0.031803 0.031803 0.031803 0.031803
2120 0.494303 0.874084 0.031433 0.031433 0.031433 0.031433
2121 0.494518 0.875580 0.031061 0.031061 0.031061 0.031061
2122 0.494733 0.877081 0.030687 0.030687 0.030687 0.030687
2123 0.494948 0.878589 0.030312 0.030312 0.030312 0.030312
2124 0.495163 0.880101 0.029935 0.029935 0.029935 0.029935
2125 0.495378 0.881619 0.029556 0.029556 0.029556 0.029556
2126 0.495593 0.883141 0.029177 0.029177 0.029177 0.029177
2127 0.495808 0.884667 0.028796 0.028796 0.028796 0.028796
2128 0.496023 0.886197 0.028414 0.028414 0.028414 0.028414
2129 0.496238 0.887730 0.028032 0.028032 0.028032 0.028032
2130 0.496453 0.889265 0.027648 0.027648 0.027648 0.027648
2131 0.496668 0.890803 0.027265 0.027265 0.027265 0.027265
2132 0.496883 0.892342 0.026881 0.026881 0.026881 0.026881
2133 0.497097 0.893883 0.026496 0.026496 0.026496 0.026496
2134 0.497312 0.895424 0.026112 0.026112 0.026112 0.026112
2135 0.497527 0.896966 0.025728 0.025728 0.025728 0.025728
2136 0.497742 0.898507 0.025344 0.025344 0.025344 0.025344
2137 0.497957 0.900047 0.024960 0.024960 0.024960 0.024960
2138 0.498172 0.901587 0.024576 0.024576 0.024576 0.024576
2139 0.498387 0.903125 0.024193 0.024193 0.024193 0.024193
2140 0.498601 0.904660 0.023810 0.023810 0.023810 0.023810
2141 0.498816 0.906194 0.023428 0.023428 0.023428 0.023428
2142 0.499031 0.907724 0.023047 0.023047 0.023047 0.023047
2143 0.499246 0.909251 0.022666 0.022666 0.022666 0.022666
2144 0.499460 0.910773 0.022286 0.022286 0.022286 0.022286
2145 0.499675 0.912292 0.021907 0.021907 0.021907 0.021907
2146 0.499890 0.913805 0.021529 0.021529 0.021529 0.021529
2147 0.500105 0.915313 0.021153 0.021153 0.021153 0.021153
2148 0.500319 0.916816 0.020777 0.020777 0.020777 0.020777
2149 0.500534 0.918312 0.020404 0.020404 0.020404 0.020404
2150 0.500749 0.919801 0.020032 0.020032 0.020032 0.020032
2151 0.500963 0.921283 0.019662 0.019662 0.019662 0.019662
2152 0.501178 0.922757 0.019294 0.019294 0.019294 0.019294
2153 0.501393 0.924224 0.018928 0.018928 0.018928 0.018928
2154 0.501607 0.925681 0.018564 0.018564 0.018564 0.018564
2155 0.501822 0.927130 0.018202 0.018202 0.018202 0.018202
2156 0.502036 0.928570 0.017843 0.017843 0.017843 0.017843
2157 0.502251 0.930000 0.017487 0.017487 0.017487 0.017487
2158 0.502466 0.931420 0.017132 0.017132 0.017132 0.017132
2159 0.502680 0.932829 0.016781 0.016781 0.016781 0.016781
2160 0.502895 0.934228 0.016432 0.016432 0.016432 0.016432
2161 0.503109 0.935615 0.016086 0.016086 0.016086 0.016086
2162 0.503324 0.936991 0.015742 0.015742 0.015742 0.015742
2163 0.503538 0.938356 0.015402 0.015402 0.015402 0.015402
2164 0.503753 0.939708 0.015064 0.015064 0.015064 0.015064
2165 0.503967 0.941047 0.014729 0.014729 0.014729 0.014729
2166 0.504182 0.942373 0.014398 0.014398 0.014398 0.014398
2167 0.504396 0.943687 0.014070 0.014070 0.014070 0.014070
2168 0.504611 0.944987 0.013745 0.013745 0.013745 0.013745
2169 0.504825 0.946273 0.013424 0.013424 0.013424 0.013424
2170 0.505040 0.947545 0.013106 0.013106 0.013106 0.013106
2171 0.505254 0.948802 0.012792 0.012792 0.012792 0.012792
2172 0.505469 0.950045 0.012481 0.012481 0.012481 0.012481
2173 0.505683 0.951273 0.012175 0.012175 0.012175 0.012175
2174 0.505897 0.952487 0.011872 0.011872 0.011872 0.011872
2175 0.506112 0.953684 0.011573 0.011573 0.011573 0.011573
2176 0.506326 0.954867 0.011277 0.011277 0.011277 0.011277
2177 0.506541 0.956034 0.010986 0.010986 0.010986 0.010986
2178 0.506755 0.957184 0.010699 0.010699 0.010699 0.010699
2179 0.506969 0.958319 0.010416 0.010416 0.010416 0.010416
2180 0.507184 0.959438 0.010136 0.010136 0.010136 0.010136
2181 0.507398 0.960540 0.009861 0.009861 0.009861 0.009861
2182 0.507612 0.961626 0.009590 0.009590 0.009590 0.009590
2183 0.507827 0.962695 0.009323 0.009323 0.009323 0.009323
2184 0.508041 0.963747 0.009060 0.009060 0.009060 0.009060
2185 0.508255 0.964783 0.008801 0.008801 0.008801 0.008801
2186 0.508469 0.965801 0.008546 0.008546 0.008546 0.008546
2187 0.508684 0.966803 0.008296 0.008296 0.008296 0.008296
2188 0.508898 0.967787 0.008050 0.008050 0.008050 0.008050
2189 0.509112 0.968754 0.007808 0.007808 0.007808 0.007808
2190 0.509326 0.969704 0.007571 0.007571 0.007571 0.007571
2191 0.509541 0.970637 0.007338 0.007338 0.007338 0.007338
2192 0.509755 0.971552 0.007109 0.007109 0.007109 0.007109
2193 0.509969 0.972450 0.006885 0.006885 0.006885 0.006885
2194 0.510183 0.973330 0.006665 0.006665 0.006665 0.006665
2195 0.510397 0.974193 0.006449 0.006449 0.006449 0.006449
2196 0.510612 0.975039 0.006238 0.006238 0.006238 0.006238
2197 0.510826 0.975868 0.006031 0.006031 0.006031 0.006031
2198 0.511040 0.976679 0.005829 0.005829 0.005829 0.005829
2199 0.511254 0.977473 0.005630 0.005630 0.005630 0.005630
2200 0.511468 0.978249 0.005436 0.005436 0.005436 0.005436
2201 0.511682 0.979009 0.005247 0.005247 0.005247 0.005247
2202 0.511896 0.979751 0.005061 0.005061 0.005061 0.005061
2203 0.512110 0.980477 0.004880 0.004880 0.004880 0.004880
2204 0.512325 0.981186 0.004703 0.004703 0.004703 0.004703
2205 0.512539 0.981877 0.004530 0.004530 0.004530 0.004530
2206 0.512753 0.982552 0.004361 0.004361 0.004361 0.004361
2207 0.512967 0.983211 0.004196 0.004196 0.004196 0.004196
2208 0.513181 0.983853 0.004036 0.004036 0.004036 0.004036
2209 0.513395 0.984479 0.003879 0.003879 0.003879 0.003879
2210 0.513609 0.985088 0.003727 0.003727 0.003727 0.003727
2211 0.513823 0.985681 0.003579 0.003579 0.003579 0.003579
2212 0.514037 0.986259 0.003434 0.003434 0.003434 0.003434
2213 0.514251 0.986820 0.003294 0.003294 0.003294 0.003294
2214 0.514465 0.987366 0.003158 0.003158 0.003158 0.003158
2215 0.514679 0.987897 0.003025 0.003025 0.003025 0.003025
2216 0.514893 0.988412 0.002896 0.002896 0.002896 0.002896
2217 0.515107 0.988913 0.002771 0.002771 0.002771 0.002771
2218 0.515321 0.989398 0.002650 0.002650 0.002650 0.002650
2219 0.515535 0.989869 0.002532 0.002532 0.002532 0.002532
