#Step_num time omega delta |10><10| |r0><r0| |d0><d0|
4869 1.120915 0.999685 0.000050 0.000050 0.000050 0.000050
4870 1.121144 0.999685 0.000050 0.000050 0.000050 0.000050
4871 1.121374 0.999685 0.000050 0.000050 0.000050 0.000050
4872 1.121604 0.999685 0.000050 0.000050 0.000050 0.000050
4873 1.121834 0.999685 0.000050 0.000050 0.000050 0.000050
4874 1.122063 0.999685 0.000050 0.000050 0.000050 0.000050
4875 1.122293 0.999685 0.000050 0.000050 0.000050 0.000050
4876 1.122523 0.999685 0.000050 0.000050 0.000050 0.000050
4877 1.122752 0.999685 0.000050 0.000050 0.000050 0.000050
4878 1.122982 0.999685 0.000050 0.000050 0.000050 0.000050
4879 1.123212 0.999685 0.000050 0.000050 0.000050 0.000050
4880 1.123442 0.999685 0.000050 0.000050 0.000050 0.000050
4881 1.123671 0.999685 0.000050 0.000050 0.000050 0.000050
4882 1.123901 0.999685 0.000050 0.000050 0.000050 0.000050
4883 1.124131 0.999685 0.000050 0.000050 0.000050 0.000050
4884 1.124361 0.999685 0.000050 0.000050 0.000050 0.000050
4885 1.124590 0.999685 0.000050 0.000050 0.000050 0.000050
4886 1.124820 0.999685 0.000050 0.000050 0.000050 0.000050
4887 1.125050 0.999685 0.000050 0.000050 0.000050 0.000050
4888 1.125279 0.999685 0.000050 0.000050 0.000050 0.000050
4889 1.125509 0.999685 0.000050 0.000050 0.000050 0.000050
4890 1.125739 0.999685 0.000050 0.000050 0.000050 0.000050
4891 1.125969 0.999685 0.000050 0.000050 0.000050 0.000050
4892 1.126198 0.999685 0.000050 0.000050 0.000050 0.000050
4893 1.126428 0.999685 0.000050 0.000050 0.000050 0.000050
4894 1.126658 0.999685 0.000050 0.000050 0.000050 0.000050
4895 1.126887 0.999685 0.000050 0.000050 0.000050 0.000050
4896 1.127117 0.999685 0.000050 0.000050 0.000050 0.000050
4897 1.127347 0.999685 0.000050 0.000050 0.000050 0.000050
4898 1.127577 0.999685 0.000050 0.000050 0.000050 0.000050
4899 1.127806 0.999685 0.000050 0.000050 0.000050 0.000050
4900 1.128036 0.999685 0.000050 0.000050 0.000050 0.000050
4901 1.128266 0.999685 0.000050 0.000050 0.000050 0.000050
4902 1.128495 0.999685 0.000050 0.000050 0.000050 0.000050
4903 1.128725 0.999685 0.000050 0.000050 0.000050 0.000050
4904 1.128955 0.999685 0.000050 0.000050 0.000050 0.000050
4905 1.129185 0.999685 0.000050 0.000050 0.000050 0.000050
4906 1.129414 0.999685 0.000050 0.000050 0.000050 0.000050
4907 1.129644 0.999685 0.000050 0.000050 0.000050 0.000050
4908 1.129874 0.999685 0.000050 0.000050 0.000050 0.000050
4909 1.130104 0.999685 0.000050 0.000050 0.000050 0.000050
4910 1.130333 0.999685 0.000050 0.000050 0.000050 0.000050
4911 1.130563 0.999685 0.000050 0.000050 0.000050 0.000050
4912 1.130793 0.999685 0.000050 0.000050 0.000050 0.000050
4913 1.131022 0.999685 0.000050 0.000050 0.000050 0.000050
4914 1.131252 0.999685 0.000050 0.000050 0.000050 0.000050
4915 1.131482 0.999685 0.000050 0.000050 0.000050 0.000050
4916 1.131712 0.999685 0.000050 0.000050 0.000050 0.000050
4917 1.131941 0.999685 0.000050 0.000050 0.000050 0.000050
4918 1.132171 0.999685 0.000050 0.000050 0.000050 0.000050
4919 1.132401 0.999685 0.000050 0.000050 0.000050 0.000050
4920 1.132630 0.999685 0.000050 0.000050 0.000050 0.000050
4921 1.132860 0.999685 0.000050 0.000050 0.000050 0.000050
4922 1.133090 0.999685 0.000050 0.000050 0.000050 0.000050
4923 1.133320 0.999685 0.000050 0.000050 0.000050 0.000050
4924 1.133549 0.999685 0.000050 0.000050 0.000050 0.000050
4925 1.133779 0.999685 0.000050 0.000050 0.000050 0.000050
4926 1.134009 0.999685 0.000050 0.000050 0.000050 0.000050
4927 1.134238 0.999685 0.000050 0.000050 0.000050 0.000050
4928 1.134468 0.999685 0.000050 0.000050 0.000050 0.000050
4929 1.134698 0.999685 0.000050 0.000050 0.000050 0.000050
4930 1.134928 0.999685 0.000050 0.000050 0.000050 0.000050
4931 1.135157 0.999685 0.000050 0.000050 0.000050 0.000050
4932 1.135387 0.999685 0.000050 0.000050 0.000050 0.000050
4933 1.135617 0.999685 0.000050 0.000050 0.000050 0.000050
4934 1.135847 0.999685 0.000050 0.000050 0.000050 0.000050
4935 1.136076 0.999685 0.000050 0.000050 0.000050 0.000050
4936 1.136306 0.999685 0.000050 0.000050 0.000050 0.000050
4937 1.136536 0.999685 0.000050 0.000050 0.000050 0.000050
4938 1.136765 0.999685 0.000050 0.000050 0.000050 0.000050
4939 1.136995 0.999685 0.000050 0.000050 0.000050 0.000050
4940 1.137225 0.999685 0.000050 0.000050 0.000050 0.000050
4941 1.137455 0.999685 0.000050 0.000050 0.000050 0.000050
4942 1.137684 0.999685 0.000050 0.000050 0.000050 0.000050
4943 1.137914 0.999685 0.000050 0.000050 0.000050 0.000050
4944 1.138144 0.999685 0.000050 0.000050 0.000050 0.000050
4945 1.138373 0.999685 0.000050 0.000050 0.000050 0.000050
4946 1.138603 0.999685 0.000050 0.000050 0.000050 0.000050
4947 1.138833 0.999685 0.000050 0.000050 0.000050 0.000050
4948 1.139063 0.999685 0.000050 0.000050 0.000050 0.000050
4949 1.139292 0.999685 0.000050 0.000050 0.000050 0.000050
4950 1.139522 0.999685 0.000050 0.000050 0.000050 0.000050
4951 1.139752 0.999685 0.000050 0.000050 0.000050 0.000050
4952 1.139981 0.999685 0.000050 0.000050 0.000050 0.000050
4953 1.140211 0.999685 0.000050 0.000050 0.000050 0.000050
4954 1.140441 0.999685 0.000050 0.000050 0.000050 0.000050
4955 1.140671 0.999685 0.000050 0.000050 0.000050 0.000050
4956 1.140900 0.999685 0.000050 0.000050 0.000050 0.000050
4957 1.141130 0.999685 0.000050 0.000050 0.000050 0.000050
4958 1.141360 0.999685 0.000050 0.000050 0.000050 0.000050
4959 1.141590 0.999685 0.000050 0.000050 0.000050 0.000050
4960 1.141819 0.999685 0.000050 0.000050 0.000050 0.000050
4961 1.142049 0.999685 0.000050 0.000050 0.000050 0.000050
4962 1.142279 0.999685 0.000050 0.000050 0.000050 0.000050
4963 1.142508 0.999685 0.000050 0.000050 0.000050 0.000050
4964 1.142738 0.999685 0.000050 0.000050 0.000050 0.000050
4965 1.142968 0.999685 0.000050 0.000050 0.000050 0.000050
4966 1.143198 0.999685 0.000050 0.000050 0.000050 0.000050
4967 1.143427 0.999685 0.000050 0.000050 0.000050 0.000050
4968 1.143657 0.999685 0.000050 0.000050 0.000050 0.000050
4969 1.143887 0.999685 0.000050 0.000050 0.000050 0.000050
4970 1.144116 0.999685 0.000050 0.000050 0.000050 0.000050
4971 1.144346 0.999685 0.000050 0.000050 0.000050 0.000050
4972 1.144576 0.999685 0.000050 0.000050 0.000050 0.000050
4973 1.144806 0.999685 0.000050 0.000050 0.000050 0.000050
4974 1.145035 0.999685 0.000050 0.000050 0.000050 0.000050
4975 1.145265 0.999685 0.000050 0.000050 0.000050 0.000050
4976 1.145495 0.999685 0.000050 0.000050 0.000050 0.000050
4977 1.145725 0.999685 0.000050 0.000050 0.000050 0.000050
4978 1.145954 0.999685 0.000050 0.000050 0.000050 0.000050
4979 1.146184 0.999685 0.000050 0.000050 0.000050 0.000050
4980 1.146414 0.999685 0.000050 0.000050 0.000050 0.000050
4981 1.146643 0.999685 0.000050 0.000050 0.000050 0.000050
4982 1.146873 0.999685 0.000050 0.000050 0.000050 0.000050
4983 1.147103 0.999685 0.000050 0.000050 0.000050 0.000050
4984 1.147333 0.999685 0.000050 0.000050 0.000050 0.000050
4985 1.147562 0.999685 0.000050 0.000050 0.000050 0.000050
4986 1.147792 0.999685 0.000050 0.000050 0.000050 0.000050
4987 1.148022 0.999685 0.000050 0.000050 0.000050 0.000050
4988 1.148251 0.999685 0.000050 0.000050 0.000050 0.000050
4989 1.148481 0.999685 0.000050 0.000050 0.000050 0.000050
4990 1.148711 0.999685 0.000050 0.000050 0.000050 0.000050
4991 1.148941 0.999685 0.000050 0.000050 0.000050 0.000050
4992 1.149170 0.999685 0.000050 0.000050 0.000050 0.000050
4993 1.149400 0.999685 0.000050 0.000050 0.000050 0.000050
4994 1.149630 0.999685 0.000050 0.000050 0.000050 0.000050
4995 1.149859 0.999685 0.000050 0.000050 0.000050 0.000050
4996 1.150089 0.999685 0.000050 0.000050 0.000050 0.000050
4997 1.150319 0.999685 0.000050 0.000050 0.000050 0.000050
4998 1.150549 0.999685 0.000050 0.000050 0.000050 0.000050
4999 1.150778 0.999685 0.000050 0.000050 0.000050 0.000050
5000 1.151008 0.999685 0.000050 0.000050 0.000050 0.000050
5001 1.151238 0.999685 0.000050 0.000050 0.000050 0.000050
5002 1.151468 0.999685 0.000050 0.000050 0.000050 0.000050
5003 1.151697 0.999685 0.000050 0.000050 0.000050 0.000050
5004 1.151927 0.999685 0.000050 0.000050 0.000050 0.000050
5005 1.152157 0.999685 0.000050 0.000050 0.000050 0.000050
5006 1.152386 0.999685 0.000050 0.000050 0.000050 0.000050
5007 1.152616 0.999685 0.000050 0.000050 0.000050 0.000050
5008 1.152846 0.999685 0.000050 0.000050 0.000050 0.000050
5009 1.153076 0.999685 0.000050 0.000050 0.000050 0.000050
5010 1.153305 0.999685 0.000050 0.000050 0.000050 0.000050
5011 1.153535 0.999685 0.000050 0.000050 0.000050 0.000050
5012 1.153765 0.999685 0.000050 0.000050 0.000050 0.000050
5013 1.153994 0.999685 0.000050 0.000050 0.000050 0.000050
5014 1.154224 0.999685 0.000050 0.000050 0.000050 0.000050
5015 1.154454 0.999685 0.000050 0.000050 0.000050 0.000050
5016 1.154684 0.999685 0.000050 0.000050 0.000050 0.000050
5017 1.154913 0.999685 0.000050 0.000050 0.000050 0.000050
5018 1.155143 0.999685 0.000050 0.000050 0.000050 0.000050
5019 1.155373 0.999685 0.000050 0.000050 0.000050 0.000050
5020 1.155602 0.999685 0.000050 0.000050 0.000050 0.000050
5021 1.155832 0.999685 0.000050 0.000050 0.000050 0.000050
5022 1.156062 0.999685 0.000050 0.000050 0.000050 0.000050
5023 1.156292 0.999685 0.000050 0.000050 0.000050 0.000050
5024 1.156521 0.999685 0.000050 0.000050 0.000050 0.000050
5025 1.156751 0.999685 0.000050 0.000050 0.000050 0.000050
5026 1.156981 0.999685 0.000050 0.000050 0.000050 0.000050
5027 1.157211 0.999685 0.000050 0.000050 0.000050 0.000050
5028 1.157440 0.999685 0.000050 0.000050 0.000050 0.000050
5029 1.157670 0.999685 0.000050 0.000050 0.000050 0.000050
5030 1.157900 0.999685 0.000050 0.000050 0.000050 0.000050
5031 1.158129 0.999685 0.000050 0.000050 0.000050 0.000050
5032 1.158359 0.999685 0.000050 0.000050 0.000050 0.000050
5033 1.158589 0.999685 0.000050 0.000050 0.000050 0.000050
5034 1.158819 0.999685 0.000050 0.000050 0.000050 0.000050
5035 1.159048 0.999685 0.000050 0.000050 0.000050 0.000050
5036 1.159278 0.999685 0.000050 0.000050 0.000050 0.000050
5037 1.159508 0.999685 0.000050 0.000050 0.000050 0.000050
5038 1.159737 0.999685 0.000050 0.000050 0.000050 0.000050
5039 1.159967 0.999685 0.000050 0.000050 0.000050 0.000050
5040 1.160197 0.999685 0.000050 0.000050 0.000050 0.000050
5041 1.160427 0.999685 0.000050 0.000050 0.000050 0.000050
5042 1.160656 0.999685 0.000050 0.000050 0.000050 0.000050
5043 1.160886 0.999685 0.000050 0.000050 0.000050 0.000050
5044 1.161116 0.999685 0.000050 0.000050 0.000050 0.000050
5045 1.161345 0.999685 0.000050 0.000050 0.000050 0.000050
5046 1.161575 0.999685 0.000050 0.000050 0.000050 0.000050
5047 1.161805 0.999685 0.000050 0.000050 0.000050 0.000050
5048 1.162035 0.999685 0.000050 0.000050 0.000050 0.000050
5049 1.162264 0.999685 0.000050 0.000050 0.000050 0.000050
5050 1.162494 0.999685 0.000050 0.000050 0.000050 0.000050
5051 1.162724 0.999685 0.000050 0.000050 0.000050 0.000050
5052 1.162954 0.999685 0.000050 0.000050 0.000050 0.000050
5053 1.163183 0.999685 0.000050 0.000050 0.000050 0.000050
5054 1.163413 0.999685 0.000050 0.000050 0.000050 0.000050
5055 1.163643 0.999685 0.000050 0.000050 0.000050 0.000050
5056 1.163872 0.999685 0.000050 0.000050 0.000050 0.000050
5057 1.164102 0.999685 0.000050 0.000050 0.000050 0.000050
5058 1.164332 0.999685 0.000050 0.000050 0.000050 0.000050
5059 1.164562 0.999685 0.000050 0.000050 0.000050 0.000050
5060 1.164791 0.999685 0.000050 0.000050 0.000050 0.000050
5061 1.165021 0.999685 0.000050 0.000050 0.000050 0.000050
5062 1.165251 0.999685 0.000050 0.000050 0.000050 0.000050
5063 1.165480 0.999685 0.000050 0.000050 0.000050 0.000050
5064 1.165710 0.999685 0.000050 0.000050 0.000050 0.000050
5065 1.165940 0.999685 0.000050 0.000050 0.000050 0.000050
5066 1.166170 0.999685 0.000050 0.000050 0.000050 0.000050
5067 1.166399 0.999685 0.000050 0.000050 0.000050 0.000050
5068 1.166629 0.999685 0.000050 0.000050 0.000050 0.000050
5069 1.166859 0.999685 0.000050 0.000050 0.000050 0.000050
5070 1.167089 0.999685 0.000050 0.000050 0.000050 0.000050
5071 1.167318 0.999685 0.000050 0.000050 0.000050 0.000050
5072 1.167548 0.999685 0.000050 0.000050 0.000050 0.000050
5073 1.167778 0.999685 0.000050 0.000050 0.000050 0.000050
5074 1.168007 0.999685 0.000050 0.000050 0.000050 0.000050
5075 1.168237 0.999685 0.000050 0.000050 0.000050 0.000050
5076 1.168467 0.999685 0.000050 0.000050 0.000050 0.000050
5077 1.168697 0.999685 0.000050 0.000050 0.000050 0.000050
5078 1.168926 0.999685 0.000050 0.000050 0.000050 0.000050
5079 1.169156 0.999685 0.000050 0.000050 0.000050 0.000050
5080 1.169386 0.999685 0.000050 0.000050 0.000050 0.000050
5081 1.169615 0.999685 0.000050 0.000050 0.000050 0.000050
5082 1.169845 0.999685 0.000050 0.000050 0.000050 0.000050
5083 1.170075 0.999685 0.000050 0.000050 0.000050 0.000050
5084 1.170305 0.999685 0.000050 0.000050 0.000050 0.000050
5085 1.170534 0.999685 0.000050 0.000050 0.000050 0.000050
5086 1.170764 0.999685 0.000050 0.000050 0.000050 0.000050
5087 1.170994 0.999685 0.000050 0.000050 0.000050 0.000050
5088 1.171223 0.999685 0.000050 0.000050 0.000050 0.000050
5089 1.171453 0.999685 0.000050 0.000050 0.000050 0.000050
5090 1.171683 0.999685 0.000050 0.000050 0.000050 0.000050
5091 1.171913 0.999685 0.000050 0.000050 0.000050 0.000050
5092 1.172142 0.999685 0.000050 0.000050 0.000050 0.000050
5093 1.172372 0.999685 0.000050 0.000050 0.000050 0.000050
5094 1.172602 0.999685 0.000050 0.000050 0.000050 0.000050
5095 1.172832 0.999685 0.000050 0.000050 0.000050 0.000050
5096 1.173061 0.999685 0.000050 0.000050 0.000050 0.000050
5097 1.173291 0.999685 0.000050 0.000050 0.000050 0.000050
5098 1.173521 0.999685 0.000050 0.000050 0.000050 0.000050
5099 1.173750 0.999685 0.000050 0.000050 0.000050 0.000050
5100 1.173980 0.999685 0.000050 0.000050 0.000050 0.000050
5101 1.174210 0.999685 0.000050 0.000050 0.000050 0.000050
5102 1.174440 0.999685 0.000050 0.000050 0.000050 0.000050
5103 1.174669 0.999685 0.000050 0.000050 0.000050 0.000050
5104 1.174899 0.999685 0.000050 0.000050 0.000050 0.000050
5105 1.175129 0.999685 0.000050 0.000050 0.000050 0.000050
5106 1.175358 0.999685 0.000050 0.000050 0.000050 0.000050
5107 1.175588 0.999685 0.000050 0.000050 0.000050 0.000050
5108 1.175818 0.999685 0.000050 0.000050 0.000050 0.000050
5109 1.176048 0.999685 0.000050 0.000050 0.000050 0.000050
5110 1.176277 0.999685 0.000050 0.000050 0.000050 0.000050
5111 1.176507 0.999685 0.000050 0.000050 0.000050 0.000050
5112 1.176737 0.999685 0.000050 0.000050 0.000050 0.000050
5113 1.176966 0.999685 0.000050 0.000050 0.000050 0.000050
5114 1.177196 0.999685 0.000050 0.000050 0.000050 0.000050
5115 1.177426 0.999685 0.000050 0.000050 0.000050 0.000050
5116 1.177656 0.999685 0.000050 0.000050 0.000050 0.000050
5117 1.177885 0.999685 0.000050 0.000050 0.000050 0.000050
5118 1.178115 0.999685 0.000050 0.000050 0.000050 0.000050
5119 1.178345 0.999685 0.000050 0.000050 0.000050 0.000050
5120 1.178575 0.999685 0.000050 0.000050 0.000050 0.000050
5121 1.178804 0.999685 0.000050 0.000050 0.000050 0.000050
5122 1.179034 0.999685 0.000050 0.000050 0.000050 0.000050
5123 1.179264 0.999685 0.000050 0.000050 0.000050 0.000050
5124 1.179493 0.999685 0.000050 0.000050 0.000050 0.000050
5125 1.179723 0.999685 0.000050 0.000050 0.000050 0.000050
5126 1.179953 0.999685 0.000050 0.000050 0.000050 0.000050
5127 1.180183 0.999685 0.000050 0.000050 0.000050 0.000050
5128 1.180412 0.999685 0.000050 0.000050 0.000050 0.000050
5129 1.180642 0.999685 0.000050 0.000050 0.000050 0.000050
5130 1.180872 0.999685 0.000050 0.000050 0.000050 0.000050
5131 1.181101 0.999685 0.000050 0.000050 0.000050 0.000050
5132 1.181331 0.999685 0.000050 0.000050 0.000050 0.000050
5133 1.181561 0.999685 0.000050 0.000050 0.000050 0.000050
5134 1.181791 0.999685 0.000050 0.000050 0.000050 0.000050
5135 1.182020 0.999685 0.000050 0.000050 0.000050 0.000050
5136 1.182250 0.999685 0.000050 0.000050 0.000050 0.000050
5137 1.182480 0.999685 0.000050 0.000050 0.000050 0.000050
5138 1.182709 0.999685 0.000050 0.000050 0.000050 0.000050
5139 1.182939 0.999685 0.000050 0.000050 0.000050 0.000050
5140 1.183169 0.999685 0.000050 0.000050 0.000050 0.000050
5141 1.183399 0.999685 0.000050 0.000050 0.000050 0.000050
5142 1.183628 0.999685 0.000050 0.000050 0.000050 0.000050
5143 1.183858 0.999685 0.000050 0.000050 0.000050 0.000050
5144 1.184088 0.999685 0.000050 0.000050 0.000050 0.000050
5145 1.184318 0.999685 0.000050 0.000050 0.000050 0.000050
5146 1.184547 0.999685 0.000050 0.000050 0.000050 0.000050
5147 1.184777 0.999685 0.000050 0.000050 0.000050 0.000050
5148 1.185007 0.999685 0.000050 0.000050 0.000050 0.000050
5149 1.185236 0.999685 0.000050 0.000050 0.000050 0.000050
5150 1.185466 0.999685 0.000050 0.000050 0.000050 0.000050
5151 1.185696 0.999685 0.000050 0.000050 0.000050 0.000050
5152 1.185926 0.999685 0.000050 0.000050 0.000050 0.000050
5153 1.186155 0.999685 0.000050 0.000050 0.000050 0.000050
5154 1.186385 0.999685 0.000050 0.000050 0.000050 0.000050
5155 1.186615 0.999685 0.000050 0.000050 0.000050 0.000050
5156 1.186844 0.999685 0.000050 0.000050 0.000050 0.000050
5157 1.187074 0.999685 0.000050 0.000050 0.000050 0.000050
5158 1.187304 0.999685 0.000050 0.000050 0.000050 0.000050
5159 1.187534 0.999685 0.000050 0.000050 0.000050 0.000050
5160 1.187763 0.999685 0.000050 0.000050 0.000050 0.000050
5161 1.187993 0.999685 0.000050 0.000050 0.000050 0.000050
5162 1.188223 0.999685 0.000050 0.000050 0.000050 0.000050
5163 1.188452 0.999685 0.000050 0.000050 0.000050 0.000050
5164 1.188682 0.999685 0.000050 0.000050 0.000050 0.000050
5165 1.188912 0.999685 0.000050 0.000050 0.000050 0.000050
5166 1.189142 0.999685 0.000050 0.000050 0.000050 0.000050
5167 1.189371 0.999685 0.000050 0.000050 0.000050 0.000050
5168 1.189601 0.999685 0.000050 0.000050 0.000050 0.000050
5169 1.189831 0.999685 0.000050 0.000050 0.000050 0.000050
5170 1.190061 0.999685 0.000050 0.000050 0.000050 0.000050
5171 1.190290 0.999685 0.000050 0.000050 0.000050 0.000050
5172 1.190520 0.999685 0.000050 0.000050 0.000050 0.000050
5173 1.190750 0.999685 0.000050 0.000050 0.000050 0.000050
5174 1.190979 0.999685 0.000050 0.000050 0.000050 0.000050
5175 1.191209 0.999685 0.000050 0.000050 0.000050 0.000050
5176 1.191439 0.999685 0.000050 0.000050 0.000050 0.000050
5177 1.191669 0.999685 0.000050 0.000050 0.000050 0.000050
5178 1.191898 0.999685 0.000050 0.000050 0.000050 0.000050
5179 1.192128 0.999685 0.000050 0.000050 0.000050 0.000050
5180 1.192358 0.999685 0.000050 0.000050 0.000050 0.000050
5181 1.192587 0.999685 0.000050 0.000050 0.000050 0.000050
5182 1.192817 0.999685 0.000050 0.000050 0.000050 0.000050
5183 1.193047 0.999685 0.000050 0.000050 0.000050 0.000050
5184 1.193277 0.999685 0.000050 0.000050 0.000050 0.000050
5185 1.193506 0.999685 0.000050 0.000050 0.000050 0.000050
5186 1.193736 0.999685 0.000050 0.000050 0.000050 0.000050
5187 1.193966 0.999685 0.000050 0.000050 0.000050 0.000050
5188 1.194196 0.999685 0.000050 0.000050 0.000050 0.000050
5189 1.194425 0.999685 0.000050 0.000050 0.000050 0.000050
5190 1.194655 0.999685 0.000050 0.000050 0.000050 0.000050
5191 1.194885 0.999685 0.000050 0.000050 0.000050 0.000050
5192 1.195114 0.999685 0.000050 0.000050 0.000050 0.000050
5193 1.195344 0.999685 0.000050 0.000050 0.000050 0.000050
5194 1.195574 0.999685 0.000050 0.000050 0.000050 0.000050
5195 1.195804 0.999685 0.000050 0.000050 0.000050 0.000050
5196 1.196033 0.999685 0.000050 0.000050 0.000050 0.000050
5197 1.196263 0.999685 0.000050 0.000050 0.000050 0.000050
5198 1.196493 0.999685 0.000050 0.000050 0.000050 0.000050
5199 1.196722 0.999685 0.000050 0.000050 0.000050 0.000050
5200 1.196952 0.999685 0.000050 0.000050 0.000050 0.000050
5201 1.197182 0.999685 0.000050 0.000050 0.000050 0.000050
5202 1.197412 0.999685 0.000050 0.000050 0.000050 0.000050
5203 1.197641 0.999685 0.000050 0.000050 0.000050 0.000050
5204 1.197871 0.999685 0.000050 0.000050 0.000050 0.000050
5205 1.198101 0.999685 0.000050 0.000050 0.000050 0.000050
5206 1.198330 0.999685 0.000050 0.000050 0.000050 0.000050
5207 1.198560 0.999685 0.000050 0.000050 0.000050 0.000050
5208 1.198790 0.999685 0.000050 0.000050 0.000050 0.000050
5209 1.199020 0.999685 0.000050 0.000050 0.000050 0.000050
5210 1.199249 0.999685 0.000050 0.000050 0.000050 0.000050
5211 1.199479 0.999685 0.000050 0.000050 0.000050 0.000050
5212 1.199709 0.999685 0.000050 0.000050 0.000050 0.000050
5213 1.199939 0.999685 0.000050 0.000050 0.000050 0.000050
5214 1.200168 0.999685 0.000050 0.000050 0.000050 0.000050
5215 1.200398 0.999685 0.000050 0.000050 0.000050 0.000050
5216 1.200628 0.999685 0.000050 0.000050 0.000050 0.000050
5217 1.200857 0.999685 0.000050 0.000050 0.000050 0.000050
5218 1.201087 0.999685 0.000050 0.000050 0.000050 0.000050
5219 1.201317 0.999685 0.000050 0.000050 0.000050 0.000050
5220 1.201547 0.999685 0.000050 0.000050 0.000050 0.000050
5221 1.201776 0.999685 0.000050 0.000050 0.000050 0.000050
5222 1.202006 0.999685 0.000050 0.000050 0.000050 0.000050
5223 1.202236 0.999685 0.000050 0.000050 0.000050 0.000050
5224 1.202465 0.999685 0.000050 0.000050 0.000050 0.000050
5225 1.202695 0.999685 0.000050 0.000050 0.000050 0.000050
5226 1.202925 0.999685 0.000050 0.000050 0.000050 0.000050
5227 1.203155 0.999685 0.000050 0.000050 0.000050 0.000050
5228 1.203384 0.999685 0.000050 0.000050 0.000050 0.000050
5229 1.203614 0.999685 0.000050 0.000050 0.000050 0.000050
5230 1.203844 0.999685 0.000050 0.000050 0.000050 0.000050
5231 1.204073 0.999685 0.000050 0.000050 0.000050 0.000050
5232 1.204303 0.999685 0.000050 0.000050 0.000050 0.000050
5233 1.204533 0.999685 0.000050 0.000050 0.000050 0.000050
5234 1.204763 0.999685 0.000050 0.000050 0.000050 0.000050
5235 1.204992 0.999685 0.000050 0.000050 0.000050 0.000050
5236 1.205222 0.999685 0.000050 0.000050 0.000050 0.000050
5237 1.205452 0.999685 0.000050 0.000050 0.000050 0.000050
5238 1.205682 0.999685 0.000050 0.000050 0.000050 0.000050
5239 1.205911 0.999685 0.000050 0.000050 0.000050 0.000050
5240 1.206141 0.999685 0.000050 0.000050 0.000050 0.000050
5241 1.206371 0.999685 0.000050 0.000050 0.000050 0.000050
5242 1.206600 0.999685 0.000050 0.000050 0.000050 0.000050
5243 1.206830 0.999685 0.000050 0.000050 0.000050 0.000050
5244 1.207060 0.999685 0.000050 0.000050 0.000050 0.000050
5245 1.207290 0.999685 0.000050 0.000050 0.000050 0.000050
5246 1.207519 0.999685 0.000050 0.000050 0.000050 0.000050
5247 1.207749 0.999685 0.000050 0.000050 0.000050 0.000050
5248 1.207979 0.999685 0.000050 0.000050 0.000050 0.000050
5249 1.208208 0.999685 0.000050 0.000050 0.000050 0.000050
5250 1.208438 0.999685 0.000050 0.000050 0.000050 0.000050
5251 1.208668 0.999685 0.000050 0.000050 0.000050 0.000050
5252 1.208898 0.999685 0.000050 0.000050 0.000050 0.000050
5253 1.209127 0.999685 0.000050 0.000050 0.000050 0.000050
5254 1.209357 0.999685 0.000050 0.000050 0.000050 0.000050
5255 1.209587 0.999685 0.000050 0.000050 0.000050 0.000050
5256 1.209816 0.999685 0.000050 0.000050 0.000050 0.000050
5257 1.210046 0.999685 0.000050 0.000050 0.000050 0.000050
5258 1.210276 0.999685 0.000050 0.000050 0.000050 0.000050
5259 1.210506 0.999685 0.000050 0.000050 0.000050 0.000050
5260 1.210735 0.999685 0.000050 0.000050 0.000050 0.000050
5261 1.210965 0.999685 0.000050 0.000050 0.000050 0.000050
5262 1.211195 0.999685 0.000050 0.000050 0.000050 0.000050
5263 1.211425 0.999685 0.000050 0.000050 0.000050 0.000050
5264 1.211654 0.999685 0.000050 0.000050 0.000050 0.000050
5265 1.211884 0.999685 0.000050 0.000050 0.000050 0.000050
5266 1.212114 0.999685 0.000050 0.000050 0.000050 0.000050
5267 1.212343 0.999685 0.000050 0.000050 0.000050 0.000050
5268 1.212573 0.999685 0.000050 0.000050 0.000050 0.000050
5269 1.212803 0.999685 0.000050 0.000050 0.000050 0.000050
5270 1.213033 0.999685 0.000050 0.000050 0.000050 0.000050
5271 1.213262 0.999685 0.000050 0.000050 0.000050 0.000050
5272 1.213492 0.999685 0.000050 0.000050 0.000050 0.000050
5273 1.213722 0.999685 0.000050 0.000050 0.000050 0.000050
5274 1.213951 0.999685 0.000050 0.000050 0.000050 0.000050
5275 1.214181 0.999685 0.000050 0.000050 0.000050 0.000050
5276 1.214411 0.999685 0.000050 0.000050 0.000050 0.000050
5277 1.214641 0.999685 0.000050 0.000050 0.000050 0.000050
5278 1.214870 0.999685 0.000050 0.000050 0.000050 0.000050
5279 1.215100 0.999685 0.000050 0.000050 0.000050 0.000050
5280 1.215330 0.999685 0.000050 0.000050 0.000050 0.000050
5281 1.215560 0.999685 0.000050 0.000050 0.000050 0.000050
5282 1.215789 0.999685 0.000050 0.000050 0.000050 0.000050
5283 1.216019 0.999685 0.000050 0.000050 0.000050 0.000050
5284 1.216249 0.999685 0.000050 0.000050 0.000050 0.000050
5285 1.216478 0.999685 0.000050 0.000050 0.000050 0.000050
5286 1.216708 0.999685 0.000050 0.000050 0.000050 0.000050
5287 1.216938 0.999685 0.000050 0.000050 0.000050 0.000050
5288 1.217168 0.999685 0.000050 0.000050 0.000050 0.000050
5289 1.217397 0.999685 0.000050 0.000050 0.000050 0.000050
5290 1.217627 0.999685 0.000050 0.000050 0.000050 0.000050
5291 1.217857 0.999685 0.000050 0.000050 0.000050 0.000050
